second,src,dst,packetcount,src_ratio,dst_ratio,src_duration_ratio,dst_duration_ratio,TotalPacketDuration,TotalPacketLenght,src_packet_ratio,dst_packet_ratio,DioCount,DisCount,DaoCount,OtherMsg,label
275,28,16,3,0.27272728,0.27272728,0.032998227,0.032998227,0.008514404,169,0.3045045,0.3045045,0,0,0,33,0
275,0,32,1,0.09090909,0.45454547,0.077587225,0.9302188,0.020019531,37,0.06666667,0.33333334,0,0,0,16,0
275,2,32,1,0.09090909,0.45454547,0.19373152,0.9302188,0.049987793,37,0.06666667,0.33333334,0,0,0,16,0
275,7,32,1,0.09090909,0.45454547,0.15505618,0.9302188,0.040008545,37,0.06666667,0.33333334,0,0,0,17,0
275,11,32,1,0.09090909,0.45454547,0.03867534,0.9302188,0.009979248,37,0.06666667,0.33333334,0,0,0,17,0
275,12,32,1,0.09090909,0.45454547,0.46516854,0.9302188,0.120025635,37,0.06666667,0.33333334,0,0,0,18,0
275,16,26,1,0.27272728,0.09090909,0.03678297,0.011472502,0.002960205,61,0.36216217,0.10990991,0,0,0,40,0
276,16,26,2,0.375,0.25,0.37232703,0.27044025,0.006561279,140,0.36926147,0.27944112,0,0,0,42,0
276,26,16,3,0.375,0.5,0.34968552,0.45157233,0.008483887,169,0.33732533,0.42714572,0,0,0,45,0
276,39,43,1,0.125,0.125,0.17610063,0.17610063,0.004272461,102,0.2035928,0.2035928,1,0,0,0,0
276,16,20,1,0.375,0.125,0.37232703,0.101886794,0.002471924,45,0.36926147,0.08982036,0,0,0,10,0
276,20,16,1,0.125,0.5,0.101886794,0.45157233,0.002471924,45,0.08982036,0.42714572,0,0,0,10,0
277,16,21,2,1,1,1,1,0.006256104,131,1,1,0,0,0,42,0
278,16,21,1,0.33333334,0.16666667,0.31034482,0.1773399,0.003295898,70,0.29792747,0.18134715,0,0,0,43,0
278,21,16,3,0.5,0.5,0.45812806,0.45812806,0.008514404,169,0.43782383,0.43782383,0,0,0,45,0
278,39,38,1,0.16666667,0.16666667,0.23152709,0.23152709,0.004302979,102,0.2642487,0.2642487,1,0,0,0,0
278,16,18,1,0.33333334,0.16666667,0.31034482,0.13300492,0.002471924,45,0.29792747,0.11658031,0,0,0,7,0
279,18,16,1,0.11111111,0.11111111,0.013583766,0.013583766,0.002471924,45,0.10440835,0.10440835,0,0,0,8,0
279,1,32,1,0.11111111,0.5555556,0.1648499,0.93426126,0.029998779,37,0.08584687,0.42923433,0,0,0,17,0
279,4,32,1,0.11111111,0.5555556,0.49454972,0.93426126,0.089996338,37,0.08584687,0.42923433,0,0,0,17,0
279,13,32,1,0.11111111,0.5555556,0.05500587,0.93426126,0.010009766,37,0.08584687,0.42923433,0,0,0,14,0
279,14,32,1,0.11111111,0.5555556,0.05483817,0.93426126,0.009979248,37,0.08584687,0.42923433,0,0,0,12,0
279,15,32,1,0.11111111,0.5555556,0.1650176,0.93426126,0.030029297,37,0.08584687,0.42923433,0,0,0,15,0
